# This file was exported by Greenbyte at 2022-02-01 13:16:19. Please see https://www.greenbyte.com for more information about Greenbyte.
#
# Turbine: Penmanshiel 01
# Turbine type: Senvion MM82 (Senvion MM82 kW)
# Time zone: UTC
# Time interval: 2016-01-01 00:00:00 - 2017-01-01 00:00:00 (366 days)
#
# Penmanshiel 01 Sum production: 2614804 kWh
#
Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category
2016-11-18 20:20:46,2016-11-18 20:21:34,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-18 20:21:34,2016-11-18 21:01:00,00:39:26,Informational,0,System OK,,System OK (32),Full Performance
2016-11-18 20:21:34,2016-11-18 21:01:00,00:39:26,Informational,0,System OK,,System OK (32),Full Performance
2016-11-18 21:01:00,2016-11-18 21:01:48,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-18 21:01:00,2016-11-18 21:01:48,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-18 21:01:48,2016-11-19 02:41:38,05:39:50,Informational,0,System OK,,System OK (32),Full Performance
2016-11-18 21:01:48,2016-11-19 02:41:38,05:39:50,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 02:41:38,2016-11-19 02:42:25,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 02:41:38,2016-11-19 02:42:25,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 02:42:25,2016-11-19 06:09:29,03:27:04,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 02:42:25,2016-11-19 06:09:29,03:27:04,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 06:09:29,2016-11-19 06:11:46,00:02:17,Stop,710,Battery test,,Operating states  (28),Technical Standby
2016-11-19 06:11:46,2016-11-19 06:50:36,00:38:50,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 06:11:46,2016-11-19 06:50:36,00:38:50,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 06:50:36,2016-11-19 06:51:24,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 06:50:36,2016-11-19 06:51:24,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 06:51:24,2016-11-19 07:13:09,00:21:45,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 06:51:24,2016-11-19 07:13:09,00:21:45,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 07:13:09,2016-11-19 07:13:57,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 07:13:09,2016-11-19 07:13:57,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 07:13:57,2016-11-19 07:57:38,00:43:41,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 07:13:57,2016-11-19 07:57:38,00:43:41,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 07:57:38,2016-11-19 07:58:26,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 07:57:38,2016-11-19 07:58:26,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 07:58:26,2016-11-19 08:19:55,00:21:29,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 07:58:26,2016-11-19 08:19:55,00:21:29,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 08:19:55,2016-11-19 08:20:43,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 08:19:55,2016-11-19 08:20:43,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 08:20:43,2016-11-19 08:49:30,00:28:47,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 08:20:43,2016-11-19 08:49:30,00:28:47,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 08:49:30,2016-11-19 08:50:17,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 08:49:30,2016-11-19 08:50:17,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 08:50:17,2016-11-19 10:42:19,01:52:02,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 08:50:17,2016-11-19 10:42:19,01:52:02,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 10:42:19,2016-11-19 10:43:07,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 10:42:19,2016-11-19 10:43:07,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-19 10:43:07,-,-,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 10:43:07,-,-,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 16:17:56,2016-11-19 22:46:02,06:28:06,Stop,3585,Maximum grid frequency,,External stop (grid) (4),Forced outage
2016-11-19 16:17:56,2016-11-19 16:17:57,00:00:01,Informational,3543,High frequency - P reduction,,Warnings (27),Full Performance
2016-11-19 16:17:56,2016-11-19 16:17:57,00:00:01,Informational,3543,High frequency - P reduction,,Warnings (27),Full Performance
2016-11-19 22:46:02,2016-11-19 22:48:06,00:02:04,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 22:46:02,2016-11-19 22:48:06,00:02:04,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 22:48:06,2016-11-19 22:58:06,00:10:00,Warning,5720,Brake accumulator defect,,Warnings (27),
2016-11-19 22:48:06,2016-11-19 22:50:06,00:02:00,Stop,3000,Frequency converter not ready,,Generator and Converter errors (20),Forced outage
2016-11-19 22:48:06,2016-11-19 22:58:06,00:10:00,Warning,5720,Brake accumulator defect,,Warnings (27),
2016-11-19 22:52:19,2016-11-19 22:54:19,00:02:00,Stop,3000,Frequency converter not ready,,Generator and Converter errors (20),Forced outage
2016-11-19 22:56:19,2016-11-19 22:58:19,00:02:00,Stop,3000,Frequency converter not ready,,Generator and Converter errors (20),Forced outage
2016-11-19 22:58:19,2016-11-19 23:00:19,00:02:00,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 22:58:19,2016-11-19 23:00:19,00:02:00,Informational,0,System OK,,System OK (32),Full Performance
2016-11-19 23:00:19,2016-11-20 00:09:12,01:08:53,Stop,455,Repeating error BP52,,Repeated error  (25),Forced outage
2016-11-19 23:00:19,2016-11-20 00:09:12,01:08:53,Warning,5720,Brake accumulator defect,,Warnings (27),
2016-11-19 23:00:19,2016-11-20 00:09:12,01:08:53,Warning,5720,Brake accumulator defect,,Warnings (27),
2016-11-20 00:09:12,2016-11-20 01:57:49,01:48:37,Informational,0,System OK,,System OK (32),Full Performance
2016-11-20 00:09:12,2016-11-20 01:57:49,01:48:37,Informational,0,System OK,,System OK (32),Full Performance
2016-11-20 01:57:49,2016-11-20 01:58:36,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-20 01:57:49,2016-11-20 01:58:36,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-20 01:58:36,2016-11-20 02:47:09,00:48:33,Informational,0,System OK,,System OK (32),Full Performance
2016-11-20 01:58:36,2016-11-20 02:47:09,00:48:33,Informational,0,System OK,,System OK (32),Full Performance
2016-11-20 02:47:09,2016-11-20 02:58:54,00:11:45,Stop,6200,Cable autounwind,,Operating states  (28),Technical Standby
2016-11-20 02:58:54,2016-11-20 03:40:28,00:41:34,Informational,0,System OK,,System OK (32),Full Performance
2016-11-20 02:58:54,2016-11-20 03:40:28,00:41:34,Informational,0,System OK,,System OK (32),Full Performance
2016-11-20 03:40:28,2016-11-20 03:41:12,00:00:44,Warning,8400,Comm. failure FPM,,Warnings (27),Full Performance
2016-11-20 03:40:28,2016-11-20 03:41:12,00:00:44,Warning,8400,Comm. failure FPM,,Warnings (27),Full Performance
2016-11-20 03:41:12,2016-11-20 11:30:37,07:49:25,Informational,0,System OK,,System OK (32),Full Performance
2016-11-20 03:41:12,2016-11-20 11:30:37,07:49:25,Informational,0,System OK,,System OK (32),Full Performance
2016-11-20 11:30:37,2016-11-20 11:30:48,00:00:11,Warning,8400,Comm. failure FPM,,Warnings (27),Full Performance
2016-11-20 11:30:37,2016-11-20 11:30:48,00:00:11,Warning,8400,Comm. failure FPM,,Warnings (27),Full Performance
2016-11-20 11:30:48,2016-11-21 03:07:44,15:36:56,Informational,0,System OK,,System OK (32),Full Performance
2016-11-20 11:30:48,2016-11-21 03:07:44,15:36:56,Informational,0,System OK,,System OK (32),Full Performance
2016-11-21 03:07:44,2016-11-21 03:08:31,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-21 03:07:44,2016-11-21 03:08:31,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-21 03:08:31,2016-11-21 22:08:07,18:59:36,Informational,0,System OK,,System OK (32),Full Performance
2016-11-21 03:08:31,2016-11-21 22:08:07,18:59:36,Informational,0,System OK,,System OK (32),Full Performance
2016-11-21 22:08:07,2016-11-21 22:26:18,00:18:11,Stop,64,Max. wind speed,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-21 22:26:18,2016-11-22 00:30:48,02:04:30,Informational,0,System OK,,System OK (32),Full Performance
2016-11-21 22:26:18,2016-11-22 00:30:48,02:04:30,Informational,0,System OK,,System OK (32),Full Performance
2016-11-22 00:30:48,2016-11-22 18:35:57,18:05:09,Warning,2550,Overload generator fan 1,,Warnings (27),Forced outage
2016-11-22 00:30:48,2016-11-22 18:35:57,18:05:09,Warning,2550,Overload generator fan 1,,Warnings (27),Forced outage
2016-11-22 18:10:38,2016-11-22 18:46:10,00:35:32,Informational,6410,Manual yaw,,Manual stop (service)  (9),Full Performance
2016-11-22 18:10:38,2016-11-22 18:46:10,00:35:32,Stop,210,Manual brake,,Manual stop (service)  (9),Scheduled Maintenance
2016-11-22 18:10:38,2016-11-22 18:46:10,00:35:32,Informational,6410,Manual yaw,,Manual stop (service)  (9),Full Performance
2016-11-22 18:36:24,2016-11-22 18:36:40,00:00:16,Informational,2910,Manual operation generator fan 1,,Warnings (27),Full Performance
2016-11-22 18:36:24,2016-11-22 18:36:40,00:00:16,Informational,2910,Manual operation generator fan 1,,Warnings (27),Full Performance
2016-11-22 18:46:10,2016-11-22 18:48:35,00:02:25,Informational,0,System OK,,System OK (32),Full Performance
2016-11-22 18:46:10,2016-11-22 18:48:35,00:02:25,Informational,0,System OK,,System OK (32),Full Performance
2016-11-22 18:48:35,2016-11-22 18:49:52,00:01:17,Informational,1552,Gearbox warm-up stage,,Operating states  (28),Full Performance
2016-11-22 18:48:35,2016-11-22 18:49:52,00:01:17,Informational,1552,Gearbox warm-up stage,,Operating states  (28),Full Performance
2016-11-22 18:49:52,2016-11-22 18:59:42,00:09:50,Informational,0,System OK,,System OK (32),Full Performance
2016-11-22 18:49:52,2016-11-22 18:59:42,00:09:50,Informational,0,System OK,,System OK (32),Full Performance
2016-11-22 18:59:42,2016-11-22 19:01:28,00:01:46,Stop,1550,Missing gear oil (high rpm),,Mechanical error (23),Forced outage
2016-11-22 19:01:28,2016-11-23 10:12:19,15:10:51,Informational,0,System OK,,System OK (32),Full Performance
2016-11-22 19:01:28,2016-11-23 10:12:19,15:10:51,Informational,0,System OK,,System OK (32),Full Performance
2016-11-23 10:12:19,2016-11-23 10:13:07,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-23 10:12:19,2016-11-23 10:13:07,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-23 10:13:07,2016-11-23 13:28:51,03:15:44,Informational,0,System OK,,System OK (32),Full Performance
2016-11-23 10:13:07,2016-11-23 13:28:51,03:15:44,Informational,0,System OK,,System OK (32),Full Performance
2016-11-23 13:28:51,2016-11-23 13:29:38,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-23 13:28:51,2016-11-23 13:29:38,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-23 13:29:38,2016-11-23 17:10:07,03:40:29,Informational,0,System OK,,System OK (32),Full Performance
2016-11-23 13:29:38,2016-11-23 17:10:07,03:40:29,Informational,0,System OK,,System OK (32),Full Performance
2016-11-23 17:10:07,2016-11-23 17:10:54,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-23 17:10:07,2016-11-23 17:10:54,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-23 17:10:54,2016-11-23 21:37:30,04:26:36,Informational,0,System OK,,System OK (32),Full Performance
2016-11-23 17:10:54,2016-11-23 21:37:30,04:26:36,Informational,0,System OK,,System OK (32),Full Performance
2016-11-23 21:37:30,2016-11-23 21:38:17,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-23 21:37:30,2016-11-23 21:38:17,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-23 21:38:17,2016-11-24 09:27:23,11:49:06,Informational,0,System OK,,System OK (32),Full Performance
2016-11-23 21:38:17,2016-11-24 09:27:23,11:49:06,Informational,0,System OK,,System OK (32),Full Performance
2016-11-24 09:27:23,2016-11-24 09:28:11,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-24 09:27:23,2016-11-24 09:28:11,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-24 09:28:11,2016-11-24 12:53:33,03:25:22,Informational,0,System OK,,System OK (32),Full Performance
2016-11-24 09:28:11,2016-11-24 12:53:33,03:25:22,Informational,0,System OK,,System OK (32),Full Performance
2016-11-24 12:53:33,2016-11-24 12:54:21,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-24 12:53:33,2016-11-24 12:54:21,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-24 12:54:21,2016-11-24 18:46:01,05:51:40,Informational,0,System OK,,System OK (32),Full Performance
2016-11-24 12:54:21,2016-11-24 18:46:01,05:51:40,Informational,0,System OK,,System OK (32),Full Performance
2016-11-24 18:46:01,2016-11-24 18:46:49,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-24 18:46:01,2016-11-24 18:46:49,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-24 18:46:49,2016-11-25 04:55:09,10:08:20,Informational,0,System OK,,System OK (32),Full Performance
2016-11-24 18:46:49,2016-11-25 04:55:09,10:08:20,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 04:55:09,2016-11-25 04:55:57,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 04:55:09,2016-11-25 04:55:57,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 04:55:57,2016-11-25 08:00:19,03:04:22,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 04:55:57,2016-11-25 08:00:19,03:04:22,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 08:00:19,2016-11-25 08:01:07,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 08:00:19,2016-11-25 08:01:07,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 08:01:07,2016-11-25 08:08:49,00:07:42,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 08:01:07,2016-11-25 08:08:49,00:07:42,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 08:08:49,2016-11-25 08:09:37,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 08:08:49,2016-11-25 08:09:37,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 08:09:37,2016-11-25 09:14:09,01:04:32,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 08:09:37,2016-11-25 09:14:09,01:04:32,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 09:14:09,2016-11-25 09:14:56,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 09:14:09,2016-11-25 09:14:56,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 09:14:56,2016-11-25 11:22:50,02:07:54,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 09:14:56,2016-11-25 11:22:50,02:07:54,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 11:22:50,2016-11-25 11:23:37,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 11:22:50,2016-11-25 11:23:37,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 11:23:37,2016-11-25 18:23:06,06:59:29,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 11:23:37,2016-11-25 18:23:06,06:59:29,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 18:23:06,2016-11-25 18:23:53,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 18:23:06,2016-11-25 18:23:53,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 18:23:53,2016-11-25 21:04:14,02:40:21,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 18:23:53,2016-11-25 21:04:14,02:40:21,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 21:04:14,2016-11-25 21:05:01,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 21:04:14,2016-11-25 21:05:01,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 21:05:01,2016-11-25 21:59:09,00:54:08,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 21:05:01,2016-11-25 21:59:09,00:54:08,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 21:59:09,2016-11-25 21:59:56,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 21:59:09,2016-11-25 21:59:56,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-25 21:59:56,2016-11-26 15:46:41,17:46:45,Informational,0,System OK,,System OK (32),Full Performance
2016-11-25 21:59:56,2016-11-26 15:46:41,17:46:45,Informational,0,System OK,,System OK (32),Full Performance
2016-11-26 15:46:41,2016-11-26 15:47:29,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-26 15:46:41,2016-11-26 15:47:29,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-26 15:47:29,2016-11-26 17:26:37,01:39:08,Informational,0,System OK,,System OK (32),Full Performance
2016-11-26 15:47:29,2016-11-26 17:26:37,01:39:08,Informational,0,System OK,,System OK (32),Full Performance
2016-11-26 17:26:37,2016-11-26 17:27:25,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-26 17:26:37,2016-11-26 17:27:25,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-26 17:27:25,2016-11-27 06:03:26,12:36:01,Informational,0,System OK,,System OK (32),Full Performance
2016-11-26 17:27:25,2016-11-27 06:03:26,12:36:01,Informational,0,System OK,,System OK (32),Full Performance
2016-11-27 06:03:26,2016-11-27 06:05:43,00:02:17,Stop,710,Battery test,,Operating states  (28),Technical Standby
2016-11-27 06:05:43,2016-11-27 20:17:48,14:12:05,Informational,0,System OK,,System OK (32),Full Performance
2016-11-27 06:05:43,2016-11-27 20:17:48,14:12:05,Informational,0,System OK,,System OK (32),Full Performance
2016-11-27 20:17:48,2016-11-27 20:18:36,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-27 20:17:48,2016-11-27 20:18:36,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-27 20:18:36,2016-11-28 00:19:29,04:00:53,Informational,0,System OK,,System OK (32),Full Performance
2016-11-27 20:18:36,2016-11-28 00:19:29,04:00:53,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 00:19:29,2016-11-28 00:20:16,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 00:19:29,2016-11-28 00:20:16,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 00:20:16,2016-11-28 00:51:25,00:31:09,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 00:20:16,2016-11-28 00:51:25,00:31:09,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 00:51:25,2016-11-28 00:52:12,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 00:51:25,2016-11-28 00:52:12,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 00:52:12,2016-11-28 01:49:23,00:57:11,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 00:52:12,2016-11-28 01:49:23,00:57:11,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 01:49:23,2016-11-28 01:50:11,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 01:49:23,2016-11-28 01:50:11,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 01:50:11,2016-11-28 02:01:11,00:11:00,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 01:50:11,2016-11-28 02:01:11,00:11:00,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 02:01:11,2016-11-28 02:01:59,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 02:01:11,2016-11-28 02:01:59,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 02:01:59,2016-11-28 05:09:13,03:07:14,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 02:01:59,2016-11-28 05:09:13,03:07:14,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 05:09:13,2016-11-28 05:10:00,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 05:09:13,2016-11-28 05:10:00,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 05:10:00,2016-11-28 07:26:00,02:16:00,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 05:10:00,2016-11-28 07:26:00,02:16:00,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 07:26:00,2016-11-28 07:26:48,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 07:26:00,2016-11-28 07:26:48,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 07:26:48,2016-11-28 07:45:53,00:19:05,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 07:26:48,2016-11-28 07:45:53,00:19:05,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 07:45:53,2016-11-28 07:46:40,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 07:45:53,2016-11-28 07:46:40,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 07:46:40,2016-11-28 08:58:54,01:12:14,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 07:46:40,2016-11-28 08:58:54,01:12:14,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 08:58:54,2016-11-28 08:59:41,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 08:58:54,2016-11-28 08:59:41,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 08:59:41,2016-11-28 12:08:38,03:08:57,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 08:59:41,2016-11-28 12:08:38,03:08:57,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 12:08:38,2016-11-28 12:09:26,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 12:08:38,2016-11-28 12:09:26,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 12:09:26,2016-11-28 18:59:49,06:50:23,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 12:09:26,2016-11-28 18:59:49,06:50:23,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 18:59:49,2016-11-28 19:00:36,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 18:59:49,2016-11-28 19:00:36,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-11-28 19:00:36,2016-11-29 10:52:38,15:52:02,Informational,0,System OK,,System OK (32),Full Performance
2016-11-28 19:00:36,2016-11-29 10:52:38,15:52:02,Informational,0,System OK,,System OK (32),Full Performance
2016-11-29 09:06:33,2016-11-30 11:29:03,26:22:30,Stop,8000,Park master stop,,Remote stop (30),Requested Shutdown
2016-11-30 11:29:03,2016-11-30 11:42:12,00:13:09,Informational,0,System OK,,System OK (32),Full Performance
2016-11-30 11:29:03,2016-11-30 11:42:12,00:13:09,Informational,0,System OK,,System OK (32),Full Performance
2016-11-30 11:42:12,2016-11-30 11:43:54,00:01:42,Stop,1550,Missing gear oil (high rpm),,Mechanical error (23),Forced outage
2016-11-30 11:43:54,2016-12-02 12:04:39,48:20:45,Informational,0,System OK,,System OK (32),Full Performance
2016-11-30 11:43:54,2016-12-02 12:04:39,48:20:45,Informational,0,System OK,,System OK (32),Full Performance
2016-12-02 12:04:39,2016-12-02 12:05:27,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-02 12:04:39,2016-12-02 12:05:27,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-02 12:05:27,2016-12-02 13:47:22,01:41:55,Informational,0,System OK,,System OK (32),Full Performance
2016-12-02 12:05:27,2016-12-02 13:47:22,01:41:55,Informational,0,System OK,,System OK (32),Full Performance
2016-12-02 13:47:22,2016-12-02 13:59:09,00:11:47,Stop,6200,Cable autounwind,,Operating states  (28),Technical Standby
2016-12-02 13:59:09,2016-12-03 05:06:55,15:07:46,Informational,0,System OK,,System OK (32),Full Performance
2016-12-02 13:59:09,2016-12-03 05:06:55,15:07:46,Informational,0,System OK,,System OK (32),Full Performance
